eam|eam_alerts|eam_alerts_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_alerts|eam_alerts_component_id_fkey|component_id|eam_components|component_id
eam|eam_alerts|fk_eam_alerts_company|company_id|companies|company_id
eam|eam_alerts|fk_eam_alerts_corporate|corporate_id|corporates|corporate_id
eam|eam_asset_attachments|eam_asset_attachments_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_asset_bom|eam_asset_bom_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_asset_bom|eam_asset_bom_component_id_fkey|component_id|eam_components|component_id
eam|eam_asset_categories|eam_asset_categories_asset_type_id_fkey|asset_type_id|eam_asset_types|asset_type_id
eam|eam_asset_categories|eam_asset_categories_parent_category_id_fkey|parent_category_id|eam_asset_categories|category_id
eam|eam_asset_hierarchy|eam_asset_hierarchy_child_asset_id_fkey|child_asset_id|eam_assets|asset_id
eam|eam_asset_hierarchy|eam_asset_hierarchy_parent_asset_id_fkey|parent_asset_id|eam_assets|asset_id
eam|eam_asset_types|eam_asset_types_parent_asset_type_id_fkey|parent_asset_type_id|eam_asset_types|asset_type_id
eam|eam_assets|eam_assets_asset_type_id_fkey|asset_type_id|eam_asset_types|asset_type_id
eam|eam_assets|eam_assets_category_id_fkey|category_id|eam_asset_categories|category_id
eam|eam_assets|eam_assets_criticality_code_fkey|criticality_code|eam_asset_criticality|criticality_code
eam|eam_budgets|eam_budgets_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_budgets|eam_budgets_functional_location_id_fkey|functional_location_id|eam_functional_locations|functional_location_id
eam|eam_budgets|fk_eam_budgets_company|company_id|companies|company_id
eam|eam_budgets|fk_eam_budgets_corporate|corporate_id|corporates|corporate_id
eam|eam_calibration_requirements|eam_calibration_requirements_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_calibration_requirements|eam_calibration_requirements_tool_id_fkey|tool_id|eam_tools|tool_id
eam|eam_calibration_results|eam_calibration_results_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_calibration_results|eam_calibration_results_cal_req_id_fkey|cal_req_id|eam_calibration_requirements|cal_req_id
eam|eam_calibration_results|eam_calibration_results_tool_id_fkey|tool_id|eam_tools|tool_id
eam|eam_calibration_results|eam_calibration_results_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_calibration_results|fk_eam_calibration_results_company|company_id|companies|company_id
eam|eam_calibration_results|fk_eam_calibration_results_corporate|corporate_id|corporates|corporate_id
eam|eam_compliance_records|eam_compliance_records_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_compliance_records|eam_compliance_records_compliance_req_id_fkey|compliance_req_id|eam_compliance_requirements|compliance_req_id
eam|eam_compliance_records|eam_compliance_records_inspection_id_fkey|inspection_id|eam_inspections|inspection_id
eam|eam_compliance_records|eam_compliance_records_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_compliance_records|fk_eam_compliance_records_company|company_id|companies|company_id
eam|eam_compliance_records|fk_eam_compliance_records_corporate|corporate_id|corporates|corporate_id
eam|eam_compliance_requirements|eam_compliance_requirements_asset_type_id_fkey|asset_type_id|eam_asset_types|asset_type_id
eam|eam_components|eam_components_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_components|eam_components_criticality_code_fkey|criticality_code|eam_asset_criticality|criticality_code
eam|eam_components|eam_components_parent_component_id_fkey|parent_component_id|eam_components|component_id
eam|eam_condition_monitoring_programs|eam_condition_monitoring_programs_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_condition_monitoring_programs|eam_condition_monitoring_programs_component_id_fkey|component_id|eam_components|component_id
eam|eam_condition_readings|eam_condition_readings_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_condition_readings|eam_condition_readings_cm_program_id_fkey|cm_program_id|eam_condition_monitoring_programs|cm_program_id
eam|eam_condition_readings|eam_condition_readings_meter_id_fkey|meter_id|eam_meters|meter_id
eam|eam_contract_assets|eam_contract_assets_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_contract_assets|eam_contract_assets_contract_id_fkey|contract_id|eam_service_contracts|contract_id
eam|eam_decommission_plans|eam_decommission_plans_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_decommission_plans|fk_eam_decommission_plans_company|company_id|companies|company_id
eam|eam_decommission_plans|fk_eam_decommission_plans_corporate|corporate_id|corporates|corporate_id
eam|eam_document_assignments|eam_document_assignments_document_id_fkey|document_id|eam_documents|document_id
eam|eam_documents|eam_documents_superseded_by_document_id_fkey|superseded_by_document_id|eam_documents|document_id
eam|eam_failure_codes|eam_failure_codes_asset_type_id_fkey|asset_type_id|eam_asset_types|asset_type_id
eam|eam_failure_codes|eam_failure_codes_parent_failure_code_id_fkey|parent_failure_code_id|eam_failure_codes|failure_code_id
eam|eam_failure_history|eam_failure_history_asset_id_fkey|asset_id|eam_assets|asset_id
