ap|bank_accounts|iban|character varying(50)||||
ap|bank_accounts|is_active|boolean||true||
ap|bank_accounts|created_at|timestamp with time zone||now()||
ap|bank_accounts|updated_at|timestamp with time zone||||
ap|bank_accounts|update_by|uuid||||
ap|bank_accounts|object_version_number|integer||1||
ap|bank_statement_lines|line_id|uuid|NOT NULL|uuidv7()|PK|
ap|bank_statement_lines|statement_id|uuid|NOT NULL|||
ap|bank_statement_lines|transaction_date|date|NOT NULL|||
ap|bank_statement_lines|description|text||||
ap|bank_statement_lines|reference|character varying(100)||||
ap|bank_statement_lines|debit_amount|numeric(19,4)||0||
ap|bank_statement_lines|credit_amount|numeric(19,4)||0||
ap|bank_statement_lines|reconciled|boolean||false||
ap|bank_statement_lines|payment_id|uuid||||
ap|bank_statement_lines|is_active|boolean||true||
ap|bank_statement_lines|created_at|timestamp with time zone||now()||
ap|bank_statement_lines|updated_at|timestamp with time zone||||
ap|bank_statement_lines|update_by|uuid||||
ap|bank_statement_lines|object_version_number|integer||1||
ap|bank_statement_lines|corporate_id|uuid||||corporates.corporate_id
ap|bank_statement_lines|company_id|uuid||||companies.company_id
ap|bank_statement_lines|site_id|uuid||||sites.site_id
ap|bank_statements|statement_id|uuid|NOT NULL|uuidv7()|PK|
ap|bank_statements|bank_account_id|uuid|NOT NULL|||
ap|bank_statements|statement_date|date|NOT NULL|||
ap|bank_statements|ending_balance|numeric(19,4)|NOT NULL|||
ap|bank_statements|status|character varying(30)||'OPEN'::character varying||
ap|bank_statements|is_active|boolean||true||
ap|bank_statements|created_at|timestamp with time zone||now()||
ap|bank_statements|updated_at|timestamp with time zone||||
ap|bank_statements|update_by|uuid||||
ap|bank_statements|object_version_number|integer||1||
ap|bank_statements|corporate_id|uuid||||corporates.corporate_id
ap|bank_statements|company_id|uuid||||companies.company_id
ap|bank_statements|site_id|uuid||||sites.site_id
ap|discount_tracking|discount_id|uuid|NOT NULL|uuidv7()|PK|
ap|discount_tracking|invoice_id|uuid|NOT NULL|||
ap|discount_tracking|discount_date|date||||
ap|discount_tracking|discount_amount|numeric(19,4)||0||
ap|discount_tracking|taken|boolean||false||
ap|discount_tracking|taken_date|date||||
ap|discount_tracking|is_active|boolean||true||
ap|discount_tracking|created_at|timestamp with time zone||now()||
ap|discount_tracking|updated_at|timestamp with time zone||||
ap|discount_tracking|update_by|uuid||||
ap|discount_tracking|object_version_number|integer||1||
ap|discount_tracking|corporate_id|uuid||||corporates.corporate_id
ap|discount_tracking|company_id|uuid||||companies.company_id
ap|discount_tracking|site_id|uuid||||sites.site_id
ap|expense_report_lines|line_id|uuid|NOT NULL|uuidv7()|PK|
ap|expense_report_lines|report_id|uuid|NOT NULL|||
ap|expense_report_lines|expense_date|date|NOT NULL|||
ap|expense_report_lines|category|character varying(50)||||
ap|expense_report_lines|description|text||||
ap|expense_report_lines|amount|numeric(19,4)|NOT NULL|||
ap|expense_report_lines|tax_amount|numeric(19,4)||0||
ap|expense_report_lines|receipt_url|character varying(500)||||
ap|expense_report_lines|is_active|boolean||true||
ap|expense_report_lines|created_at|timestamp with time zone||now()||
ap|expense_report_lines|updated_at|timestamp with time zone||||
ap|expense_report_lines|update_by|uuid||||
ap|expense_report_lines|object_version_number|integer||1||
ap|expense_report_lines|corporate_id|uuid||||corporates.corporate_id
ap|expense_report_lines|company_id|uuid||||companies.company_id
ap|expense_report_lines|site_id|uuid||||sites.site_id
ap|expense_reports|report_id|uuid|NOT NULL|uuidv7()|PK|
ap|expense_reports|report_number|character varying(50)|NOT NULL|||
ap|expense_reports|employee_id|uuid||||
ap|expense_reports|description|text||||
ap|expense_reports|total_amount|numeric(19,4)||0||
ap|expense_reports|currency_code|character varying(3)||'THB'::character varying||
ap|expense_reports|status|character varying(30)||'DRAFT'::character varying||
ap|expense_reports|approved_by|uuid||||
ap|expense_reports|approved_at|timestamp with time zone||||
ap|expense_reports|notes|text||||
ap|expense_reports|is_active|boolean||true||
ap|expense_reports|created_at|timestamp with time zone||now()||
ap|expense_reports|updated_at|timestamp with time zone||||
ap|expense_reports|update_by|uuid||||
ap|expense_reports|object_version_number|integer||1||
ap|expense_reports|corporate_id|uuid||||corporates.corporate_id
ap|expense_reports|company_id|uuid||||companies.company_id
ap|expense_reports|site_id|uuid||||sites.site_id
ap|gl_mapping_rules|rule_id|uuid|NOT NULL|uuidv7()|PK|
ap|gl_mapping_rules|rule_code|character varying(50)|NOT NULL|||
ap|gl_mapping_rules|rule_name|character varying(100)|NOT NULL|||
ap|gl_mapping_rules|source_type|character varying(30)|NOT NULL|||
ap|gl_mapping_rules|source_value|character varying(100)||||
ap|gl_mapping_rules|account_id|uuid||||
ap|gl_mapping_rules|is_active|boolean||true||
ap|gl_mapping_rules|created_at|timestamp with time zone||now()||
ap|gl_mapping_rules|updated_at|timestamp with time zone||||
ap|gl_mapping_rules|update_by|uuid||||
ap|gl_mapping_rules|object_version_number|integer||1||
ap|import_error_log|error_id|uuid|NOT NULL|uuidv7()|PK|
ap|import_error_log|import_id|uuid||||
ap|import_error_log|error_code|character varying(50)||||
ap|import_error_log|error_message|text||||
ap|import_error_log|error_data|jsonb||||
ap|import_error_log|retryable|boolean||true||
ap|import_error_log|resolved_at|timestamp with time zone||||
ap|import_error_log|is_active|boolean||true||
ap|import_error_log|created_at|timestamp with time zone||now()||
ap|import_error_log|updated_at|timestamp with time zone||||
ap|import_error_log|update_by|uuid||||
ap|import_error_log|object_version_number|integer||1||
ap|import_interface|import_id|uuid|NOT NULL|uuidv7()|PK|
ap|import_interface|source_system|character varying(50)|NOT NULL|||
ap|import_interface|source_transaction_id|character varying(100)|NOT NULL|||
ap|import_interface|payload|jsonb|NOT NULL|||
ap|import_interface|doc_type|character varying(30)||'INVOICE'::character varying||
ap|import_interface|status|character varying(30)||'PENDING'::character varying||
ap|import_interface|error_message|text||||
ap|import_interface|retry_count|integer||0||
ap|import_interface|invoice_id|uuid||||
ap|import_interface|processed_at|timestamp with time zone||||
ap|import_interface|is_active|boolean||true||
ap|import_interface|created_at|timestamp with time zone||now()||
ap|import_interface|updated_at|timestamp with time zone||||
ap|import_interface|update_by|uuid||||
ap|import_interface|object_version_number|integer||1||
ap|invoice_attachments|attachment_id|uuid|NOT NULL|uuidv7()|PK|
ap|invoice_attachments|invoice_id|uuid|NOT NULL|||
ap|invoice_attachments|file_name|character varying(255)||||
ap|invoice_attachments|file_type|character varying(50)||||
ap|invoice_attachments|file_data|text||||
ap|invoice_attachments|file_url|character varying(500)||||
ap|invoice_attachments|notes|text||||
ap|invoice_attachments|is_active|boolean||true||
ap|invoice_attachments|created_at|timestamp with time zone||now()||
ap|invoice_attachments|updated_at|timestamp with time zone||||
ap|invoice_attachments|update_by|uuid||||
ap|invoice_attachments|object_version_number|integer||1||
