ar|mv_ar_aging|idx_mv_ar_aging_bucket|CREATE INDEX idx_mv_ar_aging_bucket ON ar.mv_ar_aging USING btree (aging_bucket)|f
ar|mv_ar_aging|idx_mv_ar_aging_customer|CREATE INDEX idx_mv_ar_aging_customer ON ar.mv_ar_aging USING btree (customer_id)|f
ar|mv_ar_aging|idx_mv_ar_aging_pk|CREATE UNIQUE INDEX idx_mv_ar_aging_pk ON ar.mv_ar_aging USING btree (ar_invoice_id)|t
ar|payment_schedules|idx_ar_ps_invoice|CREATE INDEX idx_ar_ps_invoice ON ar.payment_schedules USING btree (invoice_id)|f
ar|payment_schedules|idx_ar_ps_status|CREATE INDEX idx_ar_ps_status ON ar.payment_schedules USING btree (status)|f
ar|period_status|period_status_period_name_key|CREATE UNIQUE INDEX period_status_period_name_key ON ar.period_status USING btree (period_name)|t
ar|receipt_applications|idx_ar_ra_invoice|CREATE INDEX idx_ar_ra_invoice ON ar.receipt_applications USING btree (invoice_id)|f
ar|receipt_applications|idx_ar_ra_receipt|CREATE INDEX idx_ar_ra_receipt ON ar.receipt_applications USING btree (receipt_id)|f
ar|receipt_batches|receipt_batches_batch_number_key|CREATE UNIQUE INDEX receipt_batches_batch_number_key ON ar.receipt_batches USING btree (batch_number)|t
ar|revenue_schedules|idx_ar_rs_invoice|CREATE INDEX idx_ar_rs_invoice ON ar.revenue_schedules USING btree (invoice_id)|f
ar|tax_codes|idx_ar_tax_code|CREATE INDEX idx_ar_tax_code ON ar.tax_codes USING btree (tax_code)|f
ar|tax_codes|tax_codes_tax_code_key|CREATE UNIQUE INDEX tax_codes_tax_code_key ON ar.tax_codes USING btree (tax_code)|t
